Level,Sentence,level_id,tense ,tense_id
A1,He's there on business,0,present simple,15
A1,These are my friends; Jana and Milos,0,present simple,15
A1,They think shoes are bad for their feet,0,present simple,15
A1,I'm really thirsty,0,present simple,15
A1,What's this in English,0,present simple,15
A1,I'm not going to have pizza for dinner this evening,0,present simple,15
A1,Where are those people from,0,present simple,15
A1,The waiter threw away the bill,0,past simple,23
A1,You buy your ticket on the bus,0,present simple,15
A1,What's the time,0,present simple,15
A1,What is a normal tip in America,0,present simple,15
A1,You aren't going to buy a new skirt today,0,present simple,15
A1,We have dinner together,0,present perfect,13
A1,Excuse me. Where is the toilet,0,present simple,15
A1,Rafael is going to clean the kitchen tomorrow,0,present simple,15
A1,Lucy's got a beautiful yellow top,0,past simple,23
A1,I'm going to do a tour of London next week,0,present simple,15
A1,A lot of tourists visit Lewisburg,0,present simple,15
A1,There aren't any towels in the bathroom,0,present simple,15
A1,What time is the next bus to the town centre,0,present simple,15
A1,On their bodies they wear a traditional dress called a kimono,0,present simple,15
A1,What time is the next train to the university,0,present simple,15
A1,I wear trainers when I go running,0,present simple,15
A1,My wife Jane is a translator,0,present simple,15
A1,I travel by bus a lot,0,present simple,15
A1,It looks like a big tree house,0,present simple,15
A1,A Sudanese woman doesn't wear trousers,0,present simple,15
A1,Try in the cupboard near the window,0,present simple,15
A1,20% of people in the world have got a TV,0,present perfect,13
A1,You probably think that there are many different types of clothes,0,present simple,15
A1,I type very slowly,0,present simple,15
A1,I am a bad typist,0,present simple,15
A1,That's an umbrella,0,present simple,15
A1,Hannah and David are students at Columbia University,0,present simple,15
A1,This building is unusual; it changes colour,0,present simple,15
A1,In Uruguay people never speak English,0,present simple,15
A1,Why is English a useful language,0,present simple,15
A1,I usually go shopping at the weekend,0,present continuous,11
A1,In one video; we watch Koko as she uses a paintbrush,0,present simple,15
A1,My grandparents live in Vietnam,0,present simple,15
A1,This is my village,0,present simple,15
A1,Lewisburg has a lot of visitors,0,present simple,15
A1,I'm a volunteer on a research project in Zanzibar,0,present simple,15
A1,Thierry's a waiter,0,present simple,15
A1,Customers in American restaurants always leave a tip for the waiter or waitress,0,present simple,15
A1,He doesn't walk to work,0,present simple,15
A1,This is my wallet,0,present simple,15
A1,The sea is not very warm in May,0,present simple,15
A1,They were born in Hanau; Germany,0,past simple passive,22
A1,I watch TV at the weekend,0,present simple,15
A1,I watch sport on TV with my friends,0,present simple,15
A1,All the rooms have cold and hot water,0,present perfect,13
A1,I'd like some water; please,0,future simple,7
A1,I often wear smart clothes at work,0,present simple,15
A1,What's the weather like with you,0,present simple,15
A1,There are some really nice flats on this website,0,present simple,15
A1,I'm in Italy for a week,0,present simple,15
A1,They can't use a computer well,0,future simple,7
A1,What's your first name,0,present simple,15
A1,My grandfather always works in the garden on sunny days,0,present simple,15
A1,Where are you from,0,present simple,15
A1,The Allianz Arena is white for the German national team,0,present simple,15
A1,Why do you study English,0,present simple,15
A1,Is there free Wi-fi in the hotel,0,present simple,15
A1,His wife's name is Yu,0,present simple,15
A1,The wind is very strong in the Arctic,0,present simple,15
A1,What's the weather like in winter in New York,0,present simple,15
A1,The woman next to the man is his wife,0,present simple,15
A1,These women are Japanese Maiko,0,present simple,15
A1,On their feet they wear big shoes made of wood,0,present simple passive,14
A1,I don't work on Sundays,0,present simple,15
A1,9% of people in the world have got a car,0,present perfect,13
A1,Would you like something to eat,0,future simple,7
A1,He writes amazing songs,0,present simple,15
A1,Ben Stiller is a film actor and writer,0,present simple,15
A1,The man in the yellow shirt is Javier,0,present simple,15
A1,I listened to her for two hours yesterday,0,past simple,23
A1,Hello. Are you Angela,0,present simple,15
A1,The young boy is her son,0,present simple,15
A1,What's your email addres,0,present simple,15
A2,As you get closer; you notice something a bit unusual,1,present simple,15
A2,My bed is above the kitchen,1,present simple,15
A2,She's got a really strong accent,1,present simple,15
A2,The acrobats were doing some amazing things,1,present simple,15
A2,I don't like action films because they're really boring,1,present simple,15
A2,Write down your address and phone number,1,present simple,15
A2,Say that again; please,1,present simple,15
A2,I usually agree with my friends,1,present simple,15
A2,The roads to Coober Pedy are good and there's an airport,1,present simple,15
A2,She's had a few successful albums,1,present simple,15
A2,Air-conditioned taxis are a comfortable way to travel,1,present simple,15
A2,My brother flies planes for a Japanese airline,1,present simple,15
A2,Just tell the administrator before you leave,1,present simple,15
A2,Melanie often works there alone,1,present simple,15
A2,My boss isn't American,1,present simple,15
A2,Shrek and Finding Nemo are two of my favourite animations,1,present simple,15
A2,It's better to visit your dentist every six months than to go annually,1,present simple,15
A2,What's the answer to this question,1,present simple,15
A2,Do you prefer to stay in a hotel or rent an apartment,1,present simple,15
A2,I watched a programme about apps,1,past simple,23
A2,They're Arabic,1,present simple,15
A2,There's an armchair in the living room,1,present simple,15
A2,I enjoy visiting all the art galleries and museums,1,present continuous,11
A2,She's an artist,1,present simple,15
A2,Do students often ask for a discount,1,present simple,15
A2,Astronaut Centre in Cologne in Germany,1,present simple,15
A2,I ate everything that was on my plate,1,present simple,15
A2,When he was a young boy; Usain Bolt did athletics all the time,1,past simple,23
A2,Is she your aunt,1,present simple,15
A2,His brother's an author. He's writing a book at the moment,1,present continuous,11
A2,Stephen Wiltshire is autistic and couldn't speak until he was five,1,present simple,15
A2,The writers believe it is wrong to award the prize to one person,1,present simple,15
A2,It's really awful. I failed my driving test,1,present simple,15
A2,Do you bake your own bread,1,present simple,15
A2,His father's a baker,1,present simple,15
A2,I buy bread from the baker's,1,present simple,15
A2,He banned smoking in public places,1,present simple,15
A2,I've always wanted to play in a band,1,present simple,15
A2,Where's the bank,1,present simple,15
A2,My neighbour's dog barks very loudly,1,present simple,15
A2,I play basketball with my friends,1,present simple,15
A2,There's a small bathroom in my flat,1,present simple,15
A2,In the summer; I get up early and go to the beach,1,present simple,15
A2,There's a small table next to my bed,1,present simple,15
A2,In my house; there are three bedrooms,1,present simple,15
A2,I'd like some beef; please,1,future simple,7
A2,He began learning the piano two years later,1,present simple,15
A2,It's difficult for a beginner to understand very much in a new language,1,present simple,15
A2,I think they've already begun,1,present simple,15
A2,The East River is behind the building,1,present simple,15
A2,They decided to make metal snakes and use them as money,1,present simple,15
A2,They believed their snake money helped them to stay safe,1,present simple,15
A2,Street and Grand Street,1,present simple,15
A2,I need a big desk to work on,1,present simple,15
A2,I go to work by bike. It's great exercise,1,present simple,15
A2,The film The Artist is black and white,1,present simple,15
A2,Nobuyuki Tsjuii was born blind,1,past simple passive,22
A2,The wind is blowing really hard,1,present continuous,11
A2,People were surprised to see a bobsleigh team from Jamaica,1,present simple,15
A2,There is no perfect time to sleep because everyone's body clock is different,1,present simple,15
A2,I always boil my vegetables,1,present simple,15
A2,Bring the booking form with you,1,present simple,15
A2,There's a bookshop opposite my flat,1,present simple,15
A2,I don't like shopping. It's boring,1,present simple,15
A2,I forgot my pen; so I borrowed one from my classmate,1,present simple,15
A2,My boss isn't American; she's Turkish,1,present simple,15
A2,I bought Nicki a present from the new shop in town,1,past simple,23
A2,Put all the ingredients into a bowl,1,present simple,15
A2,Not many people bake their own bread these days,1,present simple,15
A2,She stops for a break in the morning at quarter past eleven,1,present simple,15
A2,I usually have eggs and cheese for breakfast,1,present simple,15
A2,He was a brilliant scientist,1,past simple,23
A2,Can you bring me my glasses,1,future simple,7
A2,I'm from London. I'm British,1,present simple,15
A2,It wasn't me! He broke it,1,past simple,23
A2,She has broken her arm,1,present perfect,13
A2,My brother is a doctor,1,present simple,15
A2,My brother-in-law is a doctor,1,present simple,15
A2,He put his hand in a bucket of ice,1,past simple,23
A2,My brother's a builder,1,present simple,15
A2,I get the bus to work,1,present simple,15
A2,It's a modern building,1,present simple,15
A2,My brother drives buses in the city. He's a bus driver,1,present simple,15
A2,He studied business management at university,1,past simple,23
A2,He has his own company. He's a businessman,1,present simple,15
A2,She has her own company. She's a businesswoman,1,present simple,15
A2,I buy meat from the butcher's,1,present simple,15
A2,I choose a pair; press a button and the mirror shows me wearing them,1,present simple,15
A2,His boss called the owner of the bag,1,past simple,23
A2,He's a very calm person,1,present simple,15
A2,You are going to walk 10km from the main camp,1,present simple,15
A2,There are four or five hotels and there's also a campsite,1,present simple,15
A2,She has breakfast in the canteen at eight o'clock,1,present perfect,13
