Level,Sentence,level_id,tense,tense_id
B1,Bears do not have many predators .,2,present simple,15
B1,There are 351 identified plant species in the park ; three of these are rare and protected .,2,present simple,15
A2,There are many lodges and reserves for tourists .,1,present simple,15
B1,After the heavy losses in the battle ; people questioned why the US went into the battle .,2,past simple,23
B1,Two versions of the plane were made .,2,past simple passive,22
B1,A safety is scored if a player causes the ball to become dead in his own end zone .,2,present simple,15
B1,Assuming a comfortable position helps the baby to latch properly .,2,present simple,15
B1,As of August 2014 ; the game has 18 million registered users .,2,present simple,15
B1,There are two versions of the anthem : a long and a short one .,2,present simple,15
B1,By 1994 ; rock and roll slowly began to decline .,2,present simple,15
A2,Amazed that she loves him ; he asks her to marry him .,1,present simple,15
B1,The line was abandoned in 1980 .,2,past simple passive,22
B1,At the end of the 20th century the whole building was restored .,2,past simple passive,22
B1,For most sports the athletes wear a combination of different items of clothing ; e. g. sport shoes ; pants and shirts .,2,present simple,15
B1,As of 2005 ; the municipality had a total population of 2;647 .,2,past simple,23
B1,The movie is about aliens who want to stop humans from creating a weapon that will destroy the universe .,2,present simple,15
B1,A dry-cleaning machine is similar to a combination of a domestic washing machine and clothes dryer .,2,present simple,15
A2,Many court decisions are published in more than one reporter .,1,present simple passive,14
B1,Each chapter has a lot of authors who are responsible for writing and editing the material .,2,present simple,15
A2,Many countries also have their own exams .,1,present simple,15
B1,Pubs usually will have beermats spread out across their surfaces .,2,future perfect,5
B1,Restaurants and bars usually will have coasters out on their tables .,2,future simple,7
B1,Other forms of PH are far more common .,2,present simple,15
B1,Other forms of PAH are far more common .,2,present simple,15
A2,A point is scored when one team catches the disc in the other team 's end zone .,1,present simple,15
A2,The city is a popular tourist destination .,1,present simple,15
B1,Most click beetles are under 2 centimeters long and dull in color .,2,present simple,15
B1,This species is blue-green to green in color and commonly grows to approximately 46 cm .,2,present simple,15
B1,This list has the name of the Pharaoh followed by the actual one written on the stone .,2,present perfect passive,12
A2,Construction of the bridge started in September 1938 .,1,past simple,23
A2,A concert tour is a series of concerts by an artist or group of artists in different cities or locations .,1,present simple,15
A2,It has been a real confusion on who won the war .,1,past simple,23
B1,Three foot messengers are running along the riverside ; one of them stops to take a drink from the river .,2,present continuous,11
A2,There are several types of vaccines in use .,1,present simple,15
A2,The fifth generation iPod touch currently runs iOS 7 ; which was released on September 18 ; 2013 .,1,present simple,15
A2,The region is famous for its beautiful palm beaches .,1,present simple,15
B1,The process of cell reproduction has three major parts .,2,present simple,15
A2,The development of the area for tourism began in earnest in the 19th century .,1,past simple,23
B1,Many scale species are serious crop pests .,2,present simple,15
A2,s of April 2019 ; there are five living former presidents of Peru .,1,present continuous,11
A2,There are five living former presidents .,1,present continuous,11
A2,Population is based on the 2002 census .,1,present simple passive,14
B1,Ana again notices the same woman seeing her and Christian from a distance .,2,present continuous,11
B1,Some patients arrive at an emergency department for a complaint of mental illness .,2,present simple,15
A2,Both sides claimed victory after the battle .,1,past simple,23
A2,For different rings to exist ; something must separate them .,1,present simple,15
B1,She plays several instruments such as acoustic guitar ; accordion ; and keyboard .,2,present simple,15
B1,Venegas plays several instruments including acoustic guitar ; accordion ; and keyboard .,2,present continuous,11
A2,It has direct responsibility for maintaining and running over 200 monuments .,1,present continuous,11
A2,There are a wide variety of different types of shoes .,1,present simple,15
B1,Stone ; brick and other similar materials are strong in compression .,2,present simple,15
A2,Coble had skin cancer for many years .,1,past simple,23
B1,A pinscreen is a white screen perforated with thousands of pins in small holes .,2,present simple passive,14
A2,Most video games have one player character for each person playing the game .,1,present continuous,11
B1,Animals respond to threats in many complex ways .,2,present simple,15
B1,In other cultures ; the name may include the place of residence ; or the place of birth .,2,future simple,7
B1,This work supported the big-bang theory of the universe beginning .,2,past simple,23
A2,In the 1970s ; Olympic athletes were required to be amateur .,1,present simple,15
B1,Games can be played on indoor or outdoor fields of varying sizes .,2,future simple passive,6
B1,Women did not get the federal vote until 1971 .,2,present simple,15
A2,The collection and library were in rooms at the university .,1,past simple,23
B1,During the industrialization the textile industry prospered .,2,past simple,23
B1,God created the universe and everything in it in six days .,2,past simple,23
B1,Outside politics he graduated as cand . jur .,2,past simple,23
A2,Before becoming a politician he was a businessman .,1,present simple,15
A2,Snow is used for some winter sport activities like skiing and sledding .,1,present simple passive,14
B1,After World War II ; the countries in Europe wanted to live peacefully together and help one another 's economies .,2,present simple,15
B1,People here are mainly engaged in agriculture such as paddy ; banana and tapioca .,2,present simple passive,14
A2,There were 14 surviving kittens in 2008 and 15 in 2009 .,1,present simple,15
A2,There were 14 surviving cubs in 2008 and 15 in 2009 .,1,present simple,15
B1,Cockatoos are active mainly during the day and require daylight to find their food .,2,present simple,15
A2,In 2017 ; he announced he would run for Governor of Alaska in 2018 ; but left the race in September 2017 .,1,future simple,7
B1,The city suffered from plague outbreaks in 1544 ; 1589 and 1598 .,2,past simple,23
B1,This species breeds in colonies on coasts and lakes .,2,present simple,15
A2,Females have a body length of about 8 mm and males are slightly smaller .,1,present simple,15
B1,Human impacts during the 19th and 20th century have been significant .,2,present perfect,13
A2,The club 's traditional home colors are all white .,1,present simple,15
B1,Jigsaw puzzles come in a variety of sizes .,2,present simple passive,14
B1,As of 2005 ; the municipality had a total population of 2647 .,2,past simple,23
B1,Brown recluse spiders are usually between 6 and ; but may grow larger .,2,present simple,15
A2,Each region is named after its capital .,1,present simple passive,14
A2,There are a number of different ways to make rocket candy .,1,present simple,15
A2,It is extremely toxic .,1,present simple,15
A2,iOS 7 was released on September 18 ; 2013 to all iOS devices .,1,past simple passive,22
B1,Inert gases are often used in the chemical industry .,2,present simple passive,14
A2,The new city quickly became a major success .,1,past simple,23
B1,The first allotments in the town were sold in 1840 .,2,past simple passive,22
B1,The first land sales took place in 1837 .,2,past simple,23
B1,It was once used as a black pigment .,2,past simple passive,22
B1,A total of 44 nations sent athletes to compete at the Paris games .,2,present simple,15
A2,A total of 44 nations were represented at the 1924 Games .,1,past simple passive,22
B1,In zoos ; lions have been known to breed with tigers .,2,present simple,15
A2,The greatest depth was reached in 1989 .,1,past simple passive,22
A2,The hole reached 12262 m in 1989 .,1,past simple,23
B1,Agriculture is still one of the main activities in the province ; adding 15 % to its output .,2,present continuous,11
A2,Scientists do not yet know what these dinosaurs ate .,1,present simple,15
B1,The following 14 subspecies are recognized .,2,present simple,15
A2,The mating period lasts from April to June .,1,present simple,15
B1,The game has two types of single - player gameplay including a strategic map and battle mode .,2,present continuous,11
B1,He is often shown with a yellow face .,2,present simple passive,14
B1,Chick 's views have been spread mostly through the tracts and ; more recently ; online .,2,present perfect passive,12
B1,His views have been spread around the world ; mostly through the tracts and now online .,2,present simple,15
B1,Many different countries started raising money and sent medical teams or search and rescue teams to Haiti .,2,present simple,15
B1,The costly foundation works caused the budget to be exceeded ; and the building stopped in 1827 ; only to be resumed in 1833 .,2,present simple,15
B1,The cost of the foundation works caused the building to cost more than expected .,2,present simple,15
B1,Police arrested four men in connection with the attacks .,2,past simple,23
B1,A router is connected to two or more data lines from different IP networks .,2,present simple passive,14
B1,The movie series has grossed over $ 235 million at the worldwide box office .,2,present perfect,13
A2,There is also a bus station in the town center .,1,present simple,15
B1,Unlike most boy bands ; they formed independently and were later picked up by a record label ; rather than being assembled by a label or a producer .,2,present simple,15
